63,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?ex/ius,,20,20×2.125 HE,ブリックレッド,/ブリックレッド/ius,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
64,パナソニック,ギュット,ギュット・アニーズ・EX,,BE-ELAE033,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?ex/ius,,20,20×2.125 HE,マットネイビー,/マットネイビー/ius,158800,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20181217
65,パナソニック,ギュット,ギュット･アニーズ・F・DX,,BE-ELA63,,2018,/ギュット[\\s・]?アニーズ[\\s・]?F[\\s・]?dx/ius,,26,26×1.75 HE,マットナイト,/マットナイト/ius,139000,25.2,16,34.1,96,70,60,内装3段,146,162,735,クラス27標準装備,,,20190104
66,パナソニック,ギュット,ギュット･アニーズ・F・DX,,BE-ELA63,,2018,/ギュット[\\s・]?アニーズ[\\s・]?F[\\s・]?dx/ius,,26,26×1.75 HE,アクティブホワイト,/アクティブホワイト/ius,139000,25.2,16,34.1,96,70,60,内装3段,146,162,735,クラス27標準装備,,,20190104
67,パナソニック,ギュット,ギュット･アニーズ・F・DX,,BE-ELA63,,2018,/ギュット[\\s・]?アニーズ[\\s・]?F[\\s・]?dx/ius,,26,26×1.75 HE,ロイヤルレッド,/ロイヤルレッド/ius,139000,25.2,16,34.1,96,70,60,内装3段,146,162,735,クラス27標準装備,,,20190104
68,パナソニック,ギュット,ギュット･アニーズ・F・DX,,BE-ELA63,,2018,/ギュット[\\s・]?アニーズ[\\s・]?F[\\s・]?dx/ius,,26,26×1.75 HE,マットグレージュ,/マットグレージュ/ius,139000,25.2,16,34.1,96,70,60,内装3段,146,162,735,クラス27標準装備,,,20190104
69,パナソニック,ギュット,ギュット･アニーズ・F・DX,,BE-ELA63,,2018,/ギュット[\\s・]?アニーズ[\\s・]?F[\\s・]?dx/ius,,26,26×1.75 HE,マットネイビー,/マットネイビー/ius,139000,25.2,16,34.1,96,70,60,内装3段,146,162,735,クラス27標準装備,,,20190104
70,パナソニック,ギュット,ギュット・アニーズ・KD,,BE-ELMK03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?kd/ius,,20,20×2.125HE,アズキクリーム,/(アズキクリーム)/ius,158000,25.2,16,34.3,80,60,50,内装3段,142,155,735,クラス27標準装備,低床,,20190102
71,パナソニック,ギュット,ギュット・アニーズ・KE,,BE-ELKE03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?ke/ius,,20,20×2.125HE,マットジェットブラック,/マットジェットブラック/ius,198000,25.2,20,35.1,100,76,63,内装3段,142,155,735,クラス27標準装備,低床,,20181217
72,パナソニック,ギュット,ギュット・アニーズ・KE,,BE-ELKE03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?ke/ius,,20,20×2.125HE,ホワイトグレー,/ホワイトグレー/ius,198000,25.2,20,35.1,100,76,63,内装3段,142,155,735,クラス27標準装備,低床,,20181217
73,パナソニック,ギュット,ギュット・アニーズ・KE,,BE-ELKE03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?ke/ius,,20,20×2.125HE,マットオリーブ,/マットオリーブ/ius,198000,25.2,20,35.1,100,76,63,内装3段,142,155,735,クラス27標準装備,低床,,20181217
74,パナソニック,ギュット,ギュット・アニーズ・KE,,BE-ELKE03,,2018,/ギュット[\\s・]?アニーズ[\\s・]?ke/ius,,20,20×2.125HE,マットフォースブラウン,/マットフォースブラウン/ius,198000,25.2,20,35.1,100,76,63,内装3段,142,155,735,クラス27標準装備,低床,,20181217
75,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?sx/ius,,20,20×2.125 HE,マットジェットブラック,/マットジェットブラック/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
76,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?sx/ius,,20,20×2.125 HE,オフホワイト,/オフホワイト/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
77,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?sx/ius,,20,20×2.125 HE,マットオリーブ,/マットオリーブ/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
