,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\\s・]?ミニ[\\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットブラック,/マットブラック/ius,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\\s・]?ミニ[\\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットダークグリーン,/マットダークグリーン/ius,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\\s・]?ミニ[\\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,ミスティグリーン,/ミスティグリーン/ius,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\\s・]?ミニ[\\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットマロンベージュ,/マットマロンベージュ/ius,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ギュット,ギュット・ミニ・KD,,BE-ELM032,,2018,/ギュット[\\s・]?ミニ[\\s・]?[kＫ][dＤ]/ius,,20,20×2.0HE,マットネイビー,/マットネイビー/ius,158000,25.2,16,33.8,80,60,50,内装3段,141,154,725,クラス27標準装備,低床,,20181217
,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,ピュアブラック,/ピュアブラック/ius,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,フレアレッドパール,/フレアレッドパール/ius,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,モダンシルバー,/モダンシルバー/ius,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
,パナソニック,ティモ,ティモ・DX,,BE-ELDT754,,2018,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,USブルー,/USブルー/ius,115000,25.2,16,29,78,60,49,内装5段,149,,790,標準装備,,,20181217
,パナソニック,ティモ,ティモ・DX,,BE-ELDT755,20181203,2019,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,,,118000,25.2,16,29.4,71,58,46,内装5段,149,,790,標準装備,,,20181217
,パナソニック,ティモ,ティモ・DX,,BE-ELDT755,20181203,2019,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,,,118000,25.2,16,29.4,71,58,46,内装5段,149,,790,標準装備,,,20181231
,パナソニック,ティモ,ティモ・DX,,BE-ELDT755,20181203,2019,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,,,118000,25.2,16,29.4,71,58,46,内装5段,149,,790,標準装備,,,20181231
,パナソニック,ティモ,ティモ・DX,,BE-ELDT755,20181203,2019,/ティモ[\\s・]?dx/ius,,27,27×1-3/8WO,,,118000,25.2,16,29.4,71,58,46,内装5段,149,,790,標準装備,,,20181231
,パナソニック,ティモ,ティモ・EX,,BE-ELET754,,2018,/ティモ[\\s・]?ex/ius,,27,27×1-3/8WO,マットブラック,/マットブラック/ius,137000,25.2,20,29.7,100,76,62,内装5段,149,,790,標準装備,,,20181231
,パナソニック,ティモ,ティモ・EX,,BE-ELET754,,2018,/ティモ[\\s・]?ex/ius,,27,27×1-3/8WO,メタリックグレー,/メタリックグレー/ius,137000,25.2,20,29.7,100,76,62,内装5段,149,,790,標準装備,,,20181217
,パナソニック,ティモ,ティモ・EX,,BE-ELET754,,2018,/ティモ[\\s・]?ex/ius,,27,27×1-3/8WO,インディゴブルーメタリック,/インディゴブルーメタリック/ius,137000,25.2,20,29.7,100,76,62,内装5段,149,,790,標準装備,,,20181217
